LivingArea,NumBedrooms,Pool,ClosePrice,DwellingType,num_baths
1380.0,2,Community,80000.0,Townhouse,2.0
3085.0,5,None,284000.0,Single Family - Detached,3.5
1238.0,2,Community,197500.0,Townhouse,2.0
1909.0,4,None,186000.0,Single Family - Detached,3.0
3013.0,4,Private,572000.0,Single Family - Detached,2.5
2105.0,4,Private,217500.0,Single Family - Detached,2.0
1857.0,4,None,209000.0,Single Family - Detached,2.5
1885.0,3,None,230000.0,Single Family - Detached,2.5
3513.0,5,Private,299900.0,Single Family - Detached,2.5
4933.0,7,None,445000.0,Single Family - Detached,4.0
1406.0,4,None,136750.0,Single Family - Detached,2.0
1024.0,2,Private,77000.0,Single Family - Detached,1.0
3502.0,4,Both Private & Community,249990.0,Single Family - Detached,2.5
3361.0,5,Private,351900.0,Single Family - Detached,3.0
2844.0,5,Private,239000.0,Single Family - Detached,3.0
1710.0,4,None,254000.0,Single Family - Detached,2.0
1395.0,3,None,175000.0,Single Family - Detached,2.0
1521.0,3,None,230000.0,Single Family - Detached,2.0
2367.0,4,Community,529900.0,Single Family - Detached,2.0
1849.0,3,None,222500.0,Single Family - Detached,2.0
1535.0,2,Community,185000.0,Townhouse,2.5
1783.0,3,Community,200000.0,Single Family - Detached,3.0
1044.0,3,None,150000.0,Single Family - Detached,2.0
1649.0,3,None,239000.0,Single Family - Detached,2.0
2013.0,3,Community,444000.0,Patio Home,2.0
1719.0,3,Private,365000.0,Single Family - Detached,2.0
1519.0,3,None,163000.0,Single Family - Detached,2.0
1522.0,3,None,135000.0,Single Family - Detached,2.0
1925.0,4,Both Private & Community,190000.0,Single Family - Detached,2.0
1850.0,3,Community,205000.0,Single Family - Detached,2.5
858.0,2,None,67179.0,Single Family - Detached,1.0
2878.0,4,Both Private & Community,347500.0,Single Family - Detached,3.0
1720.0,3,Community,205000.0,Single Family - Detached,2.5
1889.0,4,None,120900.0,Single Family - Detached,2.0
2765.0,5,Private,362000.0,Single Family - Detached,3.0
1713.0,3,None,148000.0,Single Family - Detached,2.0
1609.0,3,Community,322500.0,Townhouse,2.5
1586.0,3,None,311500.0,Single Family - Detached,2.0
1518.0,3,None,120000.0,Single Family - Detached,2.0
1340.0,3,None,55000.0,Mfg/Mobile Housing,2.0
2474.0,4,Private,254000.0,Single Family - Detached,2.0
1436.0,3,None,220000.0,Single Family - Detached,2.0
1599.0,3,None,189000.0,Single Family - Detached,2.0
1801.0,3,Community,202000.0,Townhouse,3.0
700.0,2,None,50000.0,Mfg/Mobile Housing,1.0
1739.0,4,Both Private & Community,285000.0,Single Family - Detached,3.0
2234.0,4,None,262500.0,Single Family - Detached,2.5
3375.0,5,None,330000.0,Single Family - Detached,3.0
2406.0,4,Private,450000.0,Single Family - Detached,2.0
1067.0,2,Community,172000.0,Patio Home,2.0
2155.0,3,None,186250.0,Single Family - Detached,2.0
1307.0,3,None,95500.0,Single Family - Detached,2.0
2165.0,4,Private,305000.0,Single Family - Detached,3.0
1375.0,3,None,133500.0,Single Family - Detached,2.0
1353.0,2,Community,209000.0,Townhouse,2.0
1908.0,4,Both Private & Community,175000.0,Single Family - Detached,2.0
1974.0,4,Private,323000.0,Single Family - Detached,2.0
3286.0,4,Private,420000.0,Single Family - Detached,3.0
1464.0,4,None,119000.0,Single Family - Detached,2.0
1756.0,2,Community,170000.0,Single Family - Detached,2.0
2960.0,5,None,575000.0,Single Family - Detached,3.0
1974.0,4,None,160000.0,Single Family - Detached,2.0
1554.0,2,Community,168500.0,Townhouse,2.5
3319.0,4,Private,515000.0,Single Family - Detached,3.5
1567.0,3,None,208000.0,Single Family - Detached,2.0
2234.0,3,None,182500.0,Single Family - Detached,2.0
1425.0,3,None,153500.0,Single Family - Detached,2.0
956.0,2,Both Private & Community,85000.0,Apartment Style/Flat,2.0
5581.0,4,Private,1600000.0,Single Family - Detached,4.5
4057.0,4,Private,538000.0,Single Family - Detached,2.5
1659.0,4,None,227000.0,Single Family - Detached,2.0
2276.0,4,Private,315000.0,Single Family - Detached,2.0
957.0,2,None,20000.0,Townhouse,1.0
1238.0,3,None,122000.0,Single Family - Detached,2.0
2679.0,3,None,271000.0,Single Family - Detached,3.0
1696.0,3,None,204500.0,Single Family - Detached,2.0
1704.0,3,None,220000.0,Single Family - Detached,2.0
1694.0,2,Community,120000.0,Gemini/Twin Home,2.0
2085.0,4,Community,242900.0,Single Family - Detached,2.0
2114.0,3,Private,330000.0,Single Family - Detached,2.0
3523.0,5,Private,350000.0,Single Family - Detached,4.0
2350.0,3,Private,399500.0,Single Family - Detached,2.0
738.0,2,None,100500.0,Single Family - Detached,1.0
3196.0,4,Private,745000.0,Single Family - Detached,3.0
1160.0,2,None,239000.0,Single Family - Detached,2.0
1085.0,2,Community,162500.0,Single Family - Detached,2.0
2632.0,3,Community,415000.0,Single Family - Detached,2.5
1465.0,3,Community,125000.0,Single Family - Detached,2.0
2375.0,4,None,166000.0,Single Family - Detached,3.0
1180.0,2,Community,128000.0,Apartment Style/Flat,2.0
1613.0,3,Both Private & Community,237000.0,Single Family - Detached,2.0
1300.0,3,Private,192000.0,Single Family - Detached,2.0
1726.0,3,Private,175000.0,Single Family - Detached,2.5
1368.0,3,Community,140000.0,Single Family - Detached,2.5
1407.0,3,None,139000.0,Single Family - Detached,2.0
910.0,2,None,192000.0,Single Family - Detached,1.0
2020.0,4,None,277000.0,Single Family - Detached,2.0
1803.0,3,Community,236000.0,Single Family - Detached,2.5
2045.0,4,None,205000.0,Single Family - Detached,2.5
2424.0,4,Private,540250.0,Single Family - Detached,2.5
2857.0,4,Private,557000.0,Single Family - Detached,2.5
2552.0,3,Private,415000.0,Single Family - Detached,2.0
2704.0,4,Private,626200.0,Single Family - Detached,2.0
3643.0,4,None,755000.0,Single Family - Detached,4.0
2566.0,4,Private,296100.0,Single Family - Detached,2.0
1672.0,3,Private,206000.0,Single Family - Detached,2.0
1733.0,3,None,277000.0,Single Family - Detached,2.0
2421.0,4,Both Private & Community,500000.0,Single Family - Detached,2.5
3150.0,5,Private,389000.0,Single Family - Detached,3.0
1416.0,3,None,115000.0,Single Family - Detached,2.0
1610.0,3,None,268000.0,Single Family - Detached,2.5
2413.0,4,Both Private & Community,384000.0,Single Family - Detached,2.0
3277.0,4,None,151000.0,Single Family - Detached,2.5
3160.0,5,None,390000.0,Single Family - Detached,4.0
1590.0,3,Private,149900.0,Single Family - Detached,2.0
3047.0,4,Private,440000.0,Single Family - Detached,2.5
2161.0,3,Both Private & Community,495000.0,Single Family - Detached,2.0
2864.0,4,Both Private & Community,412000.0,Single Family - Detached,3.0
1500.0,2,Community,125500.0,Single Family - Detached,2.0
1450.0,2,Private,255000.0,Single Family - Detached,2.0
1248.0,2,Community,60000.0,Mfg/Mobile Housing,2.0
1342.0,3,None,158900.0,Single Family - Detached,2.0
2166.0,3,None,288000.0,Single Family - Detached,2.0
2000.0,2,Community,180000.0,Single Family - Detached,2.0
2185.0,3,None,216000.0,Single Family - Detached,2.5
2188.0,4,Private,187500.0,Single Family - Detached,2.5
1598.0,3,None,135000.0,Single Family - Detached,2.0
1832.0,3,Private,256000.0,Single Family - Detached,2.0
1410.0,2,Community,163000.0,Single Family - Detached,2.0
1601.0,3,None,182000.0,Single Family - Detached,2.5
1311.0,3,Community,135000.0,Single Family - Detached,2.0
792.0,2,Community,81975.0,Townhouse,1.0
1830.0,4,Private,250000.0,Single Family - Detached,2.0
3542.0,4,None,225000.0,Single Family - Detached,2.5
1608.0,3,None,203000.0,Single Family - Detached,2.0
2568.0,5,Community,254000.0,Single Family - Detached,2.5
2134.0,3,Private,428000.0,Single Family - Detached,2.5
2650.0,4,Private,375000.0,Single Family - Detached,3.0
1408.0,3,Private,150000.0,Single Family - Detached,2.0
990.0,2,Community,135000.0,Townhouse,1.5
673.0,2,None,28000.0,Mfg/Mobile Housing,1.0
2360.0,4,Private,230000.0,Single Family - Detached,3.5
2024.0,4,Community,220000.0,Single Family - Detached,2.5
1180.0,3,None,135000.0,Single Family - Detached,2.0
1416.0,3,None,190000.0,Single Family - Detached,2.0
1912.0,3,Private,259000.0,Single Family - Detached,2.0
2092.0,3,Community,232500.0,Single Family - Detached,2.5
3769.0,5,Private,527500.0,Single Family - Detached,4.0
1380.0,3,Community,164900.0,Single Family - Detached,2.0
2130.0,4,Community,185900.0,Single Family - Detached,2.5
1582.0,3,None,153000.0,Single Family - Detached,2.0
992.0,2,Community,125500.0,Townhouse,1.5
2182.0,2,Community,250000.0,Single Family - Detached,2.5
2247.0,4,None,220000.0,Single Family - Detached,2.5
3112.0,4,Private,615000.0,Single Family - Detached,3.0
1729.0,3,None,159500.0,Single Family - Detached,2.0
2006.0,5,None,152000.0,Single Family - Detached,2.0
3582.0,5,Private,350000.0,Single Family - Detached,3.0
1661.0,3,None,293900.0,Single Family - Detached,2.0
2200.0,3,Private,218000.0,Single Family - Detached,2.0
2277.0,4,None,92500.0,Single Family - Detached,3.0
1968.0,3,None,244900.0,Single Family - Detached,2.0
855.0,2,Community,119000.0,Apartment Style/Flat,2.0
1310.0,3,Community,150000.0,Single Family - Detached,2.0
2320.0,4,None,157500.0,Single Family - Detached,2.5
2013.0,4,Private,406000.0,Single Family - Detached,2.0
1704.0,3,Community,189000.0,Townhouse,2.5
1909.0,4,None,125000.0,Single Family - Detached,2.0
1876.0,4,Private,163500.0,Gemini/Twin Home,2.0
2418.0,4,Private,243500.0,Single Family - Detached,3.0
2450.0,4,Private,365000.0,Single Family - Detached,3.0
2315.0,4,Private,310000.0,Single Family - Detached,3.0
2053.0,4,Private,338000.0,Single Family - Detached,3.0
1350.0,3,None,142500.0,Single Family - Detached,2.0
2859.0,3,Private,515000.0,Single Family - Detached,3.5
2242.0,3,None,250000.0,Townhouse,2.0
1507.0,3,None,153000.0,Single Family - Detached,2.0
1276.0,3,None,267000.0,Single Family - Detached,2.0
2040.0,4,Community,177000.0,Single Family - Detached,2.0
2699.0,3,Community,681000.0,Patio Home,3.0
1303.0,3,Private,182000.0,Single Family - Detached,2.0
1273.0,3,Private,156500.0,Single Family - Detached,2.0
1756.0,3,Community,269900.0,Single Family - Detached,2.0
1300.0,3,None,199900.0,Single Family - Detached,2.0
2894.0,3,Private,570000.0,Single Family - Detached,2.5
1753.0,3,Private,160000.0,Single Family - Detached,2.0
2852.0,4,None,590000.0,Single Family - Detached,3.0
981.0,2,Community,83000.0,Apartment Style/Flat,2.0
2577.0,3,None,275000.0,Single Family - Detached,2.5
1828.0,3,Private,335500.0,Single Family - Detached,2.0
1536.0,4,None,100000.0,Mfg/Mobile Housing,2.0
2302.0,4,Private,450000.0,Single Family - Detached,2.0
1884.0,4,Private,239000.0,Single Family - Detached,2.0
1358.0,3,None,147500.0,Single Family - Detached,2.0
3340.0,5,Private,299000.0,Single Family - Detached,4.0
1630.0,3,None,357000.0,Single Family - Detached,2.0
1852.0,4,Private,228000.0,Single Family - Detached,2.0
1410.0,2,Community,198000.0,Single Family - Detached,2.0
1249.0,2,Community,341500.0,Apartment Style/Flat,2.0
2997.0,5,None,137550.0,Single Family - Detached,3.0
1947.0,3,None,299000.0,Single Family - Detached,2.0
657.0,2,Community,62000.0,Mfg/Mobile Housing,2.0
2008.0,3,Private,340000.0,Single Family - Detached,2.0
3261.0,5,Private,262000.0,Single Family - Detached,3.5
3303.0,4,Private,295000.0,Single Family - Detached,3.0
1152.0,3,None,227000.0,Single Family - Detached,2.0
1689.0,3,Private,435000.0,Single Family - Detached,1.0
1259.0,3,None,127500.0,Single Family - Detached,2.0
2108.0,4,None,248000.0,Single Family - Detached,2.0
1729.0,3,Community,151500.0,Single Family - Detached,2.0
1529.0,3,Community,152900.0,Single Family - Detached,2.0
1248.0,2,None,107000.0,Single Family - Detached,2.0
2229.0,4,Private,159000.0,Single Family - Detached,2.5
1724.0,3,Community,199000.0,Single Family - Detached,2.5
1628.0,3,None,225000.0,Single Family - Detached,2.0
3662.0,6,None,345990.0,Single Family - Detached,3.5
1590.0,3,None,115000.0,Single Family - Detached,2.0
1050.0,2,Community,127500.0,Townhouse,1.5
1034.0,2,None,175000.0,Single Family - Detached,2.0
1700.0,3,Private,180600.0,Single Family - Detached,2.0
1484.0,3,None,262500.0,Single Family - Detached,2.0
2763.0,4,Private,465000.0,Single Family - Detached,3.0
1720.0,3,Private,179900.0,Single Family - Detached,2.0
2154.0,3,None,267000.0,Single Family - Detached,2.0
2074.0,4,Private,280000.0,Single Family - Detached,2.0
2841.0,3,Both Private & Community,717000.0,Single Family - Detached,3.5
1649.0,3,Private,199000.0,Single Family - Detached,2.0
1584.0,4,None,168000.0,Single Family - Detached,2.0
2190.0,3,None,167500.0,Single Family - Detached,2.5
1655.0,3,None,210000.0,Single Family - Detached,2.0
1885.0,4,None,187000.0,Single Family - Detached,2.0
1450.0,3,None,250000.0,Single Family - Detached,2.0
2419.0,4,Private,330000.0,Single Family - Detached,3.0
1555.0,3,None,225300.0,Single Family - Detached,2.0
2012.0,3,Community,259248.0,Single Family - Detached,2.0
1105.0,2,Community,171000.0,Single Family - Detached,2.0
2554.0,4,Private,276670.0,Single Family - Detached,2.5
2195.0,4,None,257000.0,Single Family - Detached,2.5
1013.0,2,Community,135000.0,Apartment Style/Flat,2.0
4025.0,5,Community,650000.0,Single Family - Detached,4.0
3613.0,5,Community,354500.0,Single Family - Detached,3.0
1756.0,3,None,247500.0,Single Family - Detached,2.0
2250.0,3,Private,350000.0,Single Family - Detached,2.0
1310.0,3,Private,133750.0,Single Family - Detached,2.0
3049.0,5,None,320000.0,Single Family - Detached,3.0
1854.0,2,Community,327500.0,Townhouse,2.0
3423.0,4,Private,393900.0,Single Family - Detached,3.0
1597.0,3,None,137500.0,Single Family - Detached,2.0
1217.0,3,Community,180000.0,Single Family - Detached,2.0
2328.0,5,None,262000.0,Single Family - Detached,3.0
1919.0,4,Private,229900.0,Single Family - Detached,3.0
3159.0,4,Private,476000.0,Single Family - Detached,3.0
3452.0,5,Private,377000.0,Single Family - Detached,3.5
2157.0,3,None,328000.0,Single Family - Detached,2.0
2851.0,4,None,295000.0,Single Family - Detached,2.5
2137.0,4,Private,188000.0,Single Family - Detached,2.0
2258.0,3,Private,184000.0,Single Family - Detached,2.5
1406.0,3,None,125000.0,Single Family - Detached,2.0
1469.0,3,None,114900.0,Single Family - Detached,2.0
1309.0,2,Community,135000.0,Single Family - Detached,2.0
3907.0,5,Private,655000.0,Single Family - Detached,3.0
1224.0,3,Private,134000.0,Single Family - Detached,2.0
2113.0,3,Community,263000.0,Single Family - Detached,2.0
1723.0,4,Private,165000.0,Single Family - Detached,2.0
2914.0,5,None,169900.0,Single Family - Detached,3.0
3516.0,4,Private,725000.0,Single Family - Detached,3.5
960.0,2,Community,89900.0,Single Family - Detached,1.0
3077.0,5,Private,555000.0,Single Family - Detached,3.5
2120.0,3,Community,249900.0,Single Family - Detached,2.5
1155.0,3,None,173000.0,Single Family - Detached,2.0
2190.0,4,None,171000.0,Single Family - Detached,2.5
2474.0,3,Community,340000.0,Single Family - Detached,2.5
1871.0,4,None,176250.0,Single Family - Detached,2.0
1730.0,3,Private,274290.0,Single Family - Detached,2.0
4082.0,6,Community,350000.0,Single Family - Detached,4.5
2827.0,4,Both Private & Community,430000.0,Single Family - Detached,3.0
2183.0,4,Private,337000.0,Single Family - Detached,2.0
2054.0,4,None,267000.0,Single Family - Detached,2.5
1189.0,3,Community,135000.0,Single Family - Detached,2.0
1546.0,3,Community,155000.0,Single Family - Detached,2.5
1641.0,4,None,151000.0,Single Family - Detached,2.0
1571.0,3,Private,210500.0,Single Family - Detached,2.0
3336.0,4,None,217000.0,Single Family - Detached,3.0
1693.0,3,None,168000.0,Single Family - Detached,2.0
1730.0,3,None,237000.0,Single Family - Detached,2.0
1628.0,3,None,230000.0,Single Family - Detached,2.0
2356.0,3,Private,435000.0,Single Family - Detached,2.0
1810.0,3,None,250167.0,Single Family - Detached,2.0
1867.0,4,None,115000.0,Single Family - Detached,2.0
1663.0,3,None,146500.0,Single Family - Detached,2.5
2159.0,3,None,295000.0,Single Family - Detached,2.0
960.0,2,None,92000.0,Single Family - Detached,1.0
1556.0,2,None,164697.0,Townhouse,2.0
1364.0,2,Community,73000.0,Townhouse,2.5
2109.0,4,Community,275000.0,Single Family - Detached,2.0
1495.0,3,Private,234500.0,Single Family - Detached,2.0
1524.0,3,None,262500.0,Single Family - Detached,2.0
980.0,2,Community,89000.0,Townhouse,2.0
1441.0,2,Community,45000.0,Mfg/Mobile Housing,2.0
2537.0,4,Community,248000.0,Single Family - Detached,2.5
2066.0,3,Both Private & Community,194000.0,Single Family - Detached,2.0
1642.0,2,Community,233000.0,Townhouse,2.0
1730.0,4,Private,144900.0,Single Family - Detached,2.0
3610.0,4,None,345000.0,Single Family - Detached,3.0
1752.0,3,Private,294500.0,Single Family - Detached,2.0
1731.0,4,None,216000.0,Single Family - Detached,2.0
1614.0,3,Private,276950.0,Single Family - Detached,2.0
2199.0,4,Private,283000.0,Single Family - Detached,2.5
1795.0,3,None,187900.0,Single Family - Detached,2.0
1781.0,3,Community,214000.0,Single Family - Detached,2.5
1152.0,3,None,105000.0,Single Family - Detached,2.0
1812.0,3,None,128000.0,Single Family - Detached,2.0
978.0,2,None,51000.0,Mfg/Mobile Housing,2.0
1666.0,4,None,207000.0,Single Family - Detached,2.0
1421.0,3,Community,155000.0,Single Family - Detached,2.0
1345.0,2,None,275000.0,Single Family - Detached,2.0
3305.0,4,Private,835000.0,Single Family - Detached,2.5
1454.0,3,Community,179900.0,Single Family - Detached,2.5
4100.0,6,Private,325000.0,Single Family - Detached,3.5
1518.0,3,None,122000.0,Single Family - Detached,2.0
1176.0,3,None,80000.0,Townhouse,2.0
1188.0,3,Community,120000.0,Townhouse,2.0
1397.0,3,Community,160000.0,Single Family - Detached,2.5
2205.0,4,Both Private & Community,260000.0,Single Family - Detached,2.0
1764.0,3,Private,259000.0,Single Family - Detached,2.0
1684.0,3,None,120000.0,Single Family - Detached,2.0
4358.0,5,None,542500.0,Single Family - Detached,3.5
1810.0,4,None,196500.0,Single Family - Detached,2.0
1758.0,3,None,171000.0,Single Family - Detached,2.0
1378.0,2,Both Private & Community,170000.0,Townhouse,2.0
2783.0,5,None,179500.0,Single Family - Detached,3.0
3899.0,5,Private,600000.0,Single Family - Detached,3.5
1879.0,3,None,384000.0,Single Family - Detached,2.0
2031.0,4,Private,259000.0,Single Family - Detached,3.0
4678.0,4,Both Private & Community,640000.0,Single Family - Detached,3.5
2547.0,4,Both Private & Community,343000.0,Single Family - Detached,3.0
1817.0,3,Community,202500.0,Single Family - Detached,2.5
2107.0,4,Private,155000.0,Single Family - Detached,2.5
1960.0,3,Private,166950.0,Single Family - Detached,2.0
2162.0,4,None,305000.0,Single Family - Detached,2.0
4002.0,5,Private,357000.0,Single Family - Detached,3.5
2050.0,4,Private,275000.0,Single Family - Detached,2.0
